Company Name,Phone,Address,Years in Business,Owner,Website,Search Term,City,Timestamp
"Murillo's Landscape and Hydroseeding, LLC","(208) 362-4032","Boise, ID 83709","27","Mr. Robert Murillo, Owner","https://www.facebook.com/MurillosLandscape/","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Kertesz Landscape, LLC","(208) 369-6121","","10","Mr. Benito Arredondo-Muniz, Owner","https://www.facebook.com/Kertesz-Landscape-LLC-1005848666134089/services?ref=page_internal","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Landscape Doctor","(208) 343-7805","Boise, ID 83707","27","Mr. Richard Quender, Owner","","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Expertise Landscape Services, Inc.","(208) 362-4980","Boise, ID 83714","21","Mr. Shayne Geib, President","","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"LuckE13 Landscape Services Corporation","(208) 562-8813","","13","Mr. Mike Kyle, President/COO","https://www.lucke13landscape.com/","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Al's Landscape & Sprinkler","(208) 861-4809","Boise, ID 83705","21","Mr. Allen Stenquist, Owner","","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Bell Sprinkler & Landscape Management, Inc.","(208) 286-7081","Star, ID 83669","51","Mr. Chad Bell, Owner","https://www.bellsprinkler.com/","landscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Northwest Hardscape Specialties","(208) 880-5851","Meridian, ID 83642","28","Mr. Blaine Bergin, Owner","https://www.nwhardscapespecialties.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Jayco Landscaping LLC","(208) 830-0518","Meridian, ID 83642-6554","15","Mr. Justin Yearsley, Member","https://www.jaycolandscape.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Treasured Scapes","(208) 994-9691","Meridian, ID 83642","25","Mr. Marty Pieroni, Owner","https://www.treasuredhomes.net/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Treasured Scapes","(208) 994-9691","Meridian, ID 83642","25","Mr. Marty Pieroni, Owner","https://www.treasuredhomes.net/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Canyon Hardscape Supply, LLC","(208) 614-9447","Caldwell, ID 83605-4369","11","Mr. Matthew Jones, Member","https://www.canyonhardscape.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Northwest Hardscape Specialties","(208) 880-5851","Emmett, ID 83617","28","Mr. Blaine Bergin, Owner","https://www.nwhardscapespecialties.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"T&R Masonry, LLC","(208) 989-9680","Kuna, ID 83634-5011","18","Mr. Timothy Fellin, Owner","https://yardscapesnorthwest.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Nostalgic Paver Systems","(208) 830-5028","Boise, ID 83713","20","Mr. Tim Orr, Owner","https://www.nostalgicpaversystems.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Urban Escapes","(208) 409-2177","","19","Ms. Terri Minder, Member","https://www.urbanescapesllc.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"E Landscape, LLC","(208) 573-9835","","10","Mr. Mireya Beltran, Member","https://www.e-landscapeidaho.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Aloha Gardening, Inc.","(208) 322-9069","Boise, ID 83713","22","Mr. Steve Spiteri, Owner","https://www.alohagardening.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Kodiak Landscape LLC","(208) 631-0279","","12","Mr. Bo D Richards, Member","https://www.facebook.com/Kodiak-Landscape-LLC-275819335917945/timeline","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Palominos Landscaping, LLC","(208) 283-7690","Caldwell, ID 83607-7846","10","Mr. Simon Palominos, Managing Member","","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Stoneworks Masonry","(208) 720-8911","Suite C","12","Mr. John O'Meara, Member","https://www.swmasonry.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Stoneworks Masonry","(208) 720-8911","Suite C","12","Mr. John O'Meara, Member","https://www.swmasonry.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"A Greener Season Landscaping, LLC","(208) 734-8513","","22","Ms. Tonia Camacho, Member","https://www.agreenerseason.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Kimberly Nurseries, Inc.","(208) 733-2717","Twin Falls, ID 83301","118","Mr. John Williams, General Manager","https://www.kimberlynurseries.com/","hardscaping","Meridian, ID","2025-04-05T18:54:07.487Z"
"Sagehorn Landscaping","(208) 794-2770","Meridian, ID 83646","26","Mr. Mike Sagehorn, Owner","https://www.sagehornlandscaping.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Absolute Irrigation Maiintenance Inc","(208) 658-1483","","27","Mr. Robert Kovaleski, president","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Rockrose Irrigation","(208) 867-1494","Boise, ID 83716","19","Mr. Kyle Branscombe, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Western Irrigation Inc.","(208) 631-0438","Caldwell, ID 83607-8477","26","Mr. Monte Brown, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Down Under Irrigation & Turf, Inc.","(208) 467-7111","Nampa, ID 83686","30","Mr. Harold King, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Pioneer Irrigation District","(208) 459-3617","Caldwell, ID 83606","124","Mark Zirschky, Superintendent","https://www.pioneerirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Mesa Park Irrigation Company","(208) 452-3542","Fruitland, ID 83619-0702","47","Mr. Ted Pettet, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Rainy Day, Inc.","(208) 407-5123","Caldwell, ID 83607-7724","30","Mr. Ronald Schaffeld, Owner","https://www.landscaperboise.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Warrington Irrigation, Inc.","(541) 889-9063","Ontario, OR 97914-1108","26","Mr. Richard Warrington, President","https://www.warringtonirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Don's Irrigation LLC","(208) 644-9206","Jerome, ID 83338","29","Mr. Don Ford, Member","https://donsirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"A & G Irrigation Inc","(208) 324-9551","Jerome, ID 83338-5666","26","Mr. Max Auker, President","https://www.aandgirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Irrigation Pipe","(208) 554-3152","Moore, ID 83255","17","Mr. Leon Powell","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Irrigation Center","(208) 527-3075","Arco, ID 83213","41","Terrel Kidd, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Clearwater Pump & Irrigation LLC","(541) 573-1260","Burns, OR 97720-2309","18","Mr. Matt Nonnenmacher, Member","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Harney Pump & Irrigation LLC","(541) 573-2400","Burns, OR 97720-9410","21","Mr. Tod Vanderdasson, Member","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Gene's Repair & Irrigation","(208) 678-5716","Burley, ID 83318-5216","45","Gene Jensen, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Clearwater Pump & Irrigation LLC","(541) 573-1260","Burns, OR 97720-2309","18","Mr. Matt Nonnenmacher, Member","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Magic Valley Irrigation Supply","(208) 678-3101","Burley, ID 83318-5687","17","Mr. Jeff Roberts, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Boise City Canal Company","(208) 387-3526","Boise, ID 83702-5173","155","Mr. Alan Winkle, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"CJ Martin Construction LLC","(208) 866-7122","Nampa, ID 83686-9434","18","Mr. Curtis Martin, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Interwest Supply","(208) 453-9155","Caldwell, ID 83607","32","Ms. Maggie Irish","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Gingerich Site & Underground, Inc.","(208) 853-2115","","19","Mr. Travis Gingerich, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Gingerich Site & Underground, Inc.","(208) 853-2115","","19","Mr. Travis Gingerich, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Forever Green (The Organic Difference)","(208) 344-8300","Boise, ID 83714-6408","27","Mr. Brian Pooley, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Bee Boise's Best Underground","(208) 949-3254","Boise, ID 83703-4805","16","Mr. Buzz Baker, Owner","https://www.boisewatersewer.com/Sites/US/ID/Eagle/BeeBoisesBestUnderground-78648/Web/Home.htm","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Green Lawn Care and Landscape, Inc","(208) 376-4967","","40","Ms. Sarah Soto-Rodriguez, Office Manager","https://www.greenlawncareinc.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Bee Boise's Best Underground","(208) 949-3254","Boise, ID 83703-4805","16","Mr. Buzz Baker, Owner","https://www.boisewatersewer.com/Sites/US/ID/Eagle/BeeBoisesBestUnderground-78648/Web/Home.htm","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Green City Landscape, Inc.","(208) 344-2244","Nampa, ID 83687","30","Mr. Pat Hurley, Owner","https://www.greencitylandscapeinc.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Eden Sprinkler and Landscape Construction, LLC","(208) 459-3579","","26","Mr. Mark J Oller, Owner","https://edenlandscaping-asphalt.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Eden Sprinkler and Landscape Construction, LLC","(208) 459-3579","","26","Mr. Mark J Oller, Owner","https://edenlandscaping-asphalt.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Evergreen Sprinkler Co. Inc.","(208) 342-1771","Garden City, ID 83714-6612","68","Mr. Nick Ragsdale, President/Director","https://www.evergreensprinklersupply.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Showalter Construction Company, Inc.","(208) 896-4536","","47","Ms. Sue D Showalter, Vice President","https://www.showalterconst.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"JTS Farmstore LLC","(208) 366-2538","Glenns Ferry, ID 83623-2749","26","Mrs. Lea Ann T Schrader, Member","https://www.jtsfarmstore.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Timberlake Construction, LLC","(208) 573-4397","","22","Mr. Louis S. Krall, Member","https://www.timberlakeconstructionllc.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"KT Landscaping Inc","(541) 786-5050","La Grande, OR 97850","21","Mr. Roger Kerry Tweit, President","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"J R Pivot Service","(208) 878-5777","Burley, ID 83318-1463","34","Mr. Jorge Rios, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Magic Valley Compost","(208) 324-4536","Jerome, ID 83338-5338","25","Mr. Ray Silene, Owner","https://www.magicvalleycompost.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Classic Landscape","(541) 523-7261","Baker City, OR 97814-2541","28","Mr. Donald Fink, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Jay R Nelson","(541) 589-3772","Burns, OR 97720-0572","14","Mr. Jay Nelson, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Jay R Nelson","(541) 589-3772","Burns, OR 97720-0572","14","Mr. Jay Nelson, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Rain for Rent","(208) 438-5065","Paul, ID 83347","30","Mr. Brent Peterson, Principal","https://rainforrent.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Rain for Rent","(208) 438-5065","Paul, ID 83347","30","Mr. Brent Peterson, Principal","https://rainforrent.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Kimberly Nurseries, Inc.","(208) 733-2717","Twin Falls, ID 83301","118","Mr. John Williams, General Manager","https://www.kimberlynurseries.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Steelhead Landscape, Inc.","(208) 324-3233","Jerome, ID 83338-6357","45","Mr. Rod Morgan, Owner","https://www.steelheadlandscape.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Gem State Plumbing, Inc.","(208) 324-6571","","17","Mr. Vincent Newkirk, Owner","https://www.gemstateplumbinginc.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Gem State Plumbing, Inc.","(208) 324-6571","","17","Mr. Vincent Newkirk, Owner","https://www.gemstateplumbinginc.com/","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Lawnscapes, LLC","(208) 733-9446","Twin Falls, ID 83301-5419","43","Mr. Craig Stringer, Owner","","irrigation","Meridian, ID","2025-04-05T18:54:07.487Z"
"Meridian Tree Service","(208) 887-0055","Meridian, ID 83680","48","Mr. Dennis Moore, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Lucky Lawns LLC","(208) 322-7777","Meridian, ID 83646","18","Mr. Jeff Simpson, Owner","https://www.luckylawncare.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Holloway Tree Service","(208) 888-4242","Meridian, ID 83646","62","Mr. Harold Holloway, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"The Tree Guy","(208) 573-1798","Meridian, ID 83642","17","Kimble / Julie Johnson, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 887-9699","Meridian, ID 83642-3055","46","Manager, Manager","https://www.homedepot.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Weed Man Lawn Care","(208) 888-9911","Meridian, ID 83642-5946","20","Andy Kurth, Owner","https://boise.weedmanusa.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Diamond Lawns LLC","(208) 484-5568","Meridian, ID 83642","18","Mr. Nick Gifford, Owner","https://www.diamondlawns.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Stockdale Tree Care","(208) 884-8733","Meridian, ID 83642","21","Mr. Rick Stockdale, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Jon C. Irby Landscaping, LLC","(208) 887-1456","Meridian, ID 83646-5044","19","Mr. Jon Irby, Owner","https://www.joncirby.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"MKM Tree Service","(208) 323-1056","","19","Mr. Michael Miller, Owner","https://www.facebook.com/pages/M-K-M-Tree-Service/156007637771431","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Brown Tree Service LLC","(208) 860-0904","Boise, ID 83709-3743","18","Mr. James Brown, Member","https://www.stumpgrinderjim.com/home","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Timmy's Tree Service","(208) 412-5647","","18","Mr. Tim Andra, Owner","https://www.timmystrees.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Woolf Tree Service Inc","(208) 342-1813","Eagle, ID 83616","46","Mr. Lynn Steadham, President/Owner","https://www.woolftreeserviceinc.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Timberline Tree Service","(208) 377-5663","","17","Ms. Pam Kirschner, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Conner Tree Service","(208) 412-6695","","14","Mr. Sean Conner, Managing Member","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Independent Tree Service","(208) 859-3415","Boise, ID 83703","32","Mr. John Lancaster, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Advanced Contracting Tree Service","(208) 602-8266","","19","Mr. Randy Ducker, Owner","https://advancedcontractingtreeservices.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Climbing Sammy's Tree Service","(208) 409-8329","Kuna, ID 83634-1434","16","Mr. Samuel A Mortensen, Owner","https://www.climbingsammystreeservice.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"His Resources Tree Service","(208) 467-7671","","30","Mr. Skeeter Lowe, Owner","","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Integrity Tree Service LLC","(801) 608-1761","Nampa, ID 83651","10","Steve Erickson, Managing Member","https://www.integritytreespecialists.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Terry's Tree Service, Inc.","(208) 362-3354","Boise, ID 83709-5544","16","Ms. Amy Wakagawa, Owner","https://www.terrystreeserviceinc.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Parker Tree Service Inc.","(208) 461-8733","","88","Mr. Justin P Parker, Owner","https://www.parkertreeservice.net/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
"Creative Landscaping & Tree Service LLC","(208) 965-3800","Caldwell, ID 83605-8045","14","Ms. Kelly Garcia, Owner","https://creative777.com/","tree service","Meridian, ID","2025-04-05T18:54:07.487Z"
